"longitude","latitude","ind_land","trendMax"
-78.75,-27.80104637146,0,0.720487304743143
-77.5,-27.80104637146,0,0.81209128417424
-76.25,-27.80104637146,0,0.865585664378376
-75,-27.80104637146,0,0.937157381257108
-73.75,-27.80104637146,0,0.945318973425738
-72.5,-27.80104637146,0,0.870535992413483
-71.25,-27.80104637146,1,1.48809537715896
-70,-27.80104637146,1,3.3161280317604
-68.75,-27.80104637146,1,2.56828459337475
-67.5,-27.80104637146,1,2.12860027460126
-66.25,-27.80104637146,1,2.55778554523965
-65,-27.80104637146,1,2.95542027092545
-63.75,-27.80104637146,1,3.03195253703779
-62.5,-27.80104637146,1,2.83802577427457
-61.25,-27.80104637146,1,3.0401425330126
-60,-27.80104637146,1,2.9918888810827
-58.75,-27.80104637146,1,2.89931726010253
-57.5,-27.80104637146,1,2.77208294784817
-56.25,-27.80104637146,1,2.55504563827656
-55,-27.80104637146,1,2.37203382907945
-53.75,-27.80104637146,1,2.19514528258481
-52.5,-27.80104637146,1,2.116832302925
-51.25,-27.80104637146,1,2.1770606450541
-50,-27.80104637146,1,2.13922361111851
-48.75,-27.80104637146,1,2.04968601730044
-47.5,-27.80104637146,0,1.75015261570329
-46.25,-27.80104637146,0,1.55232980327913
-45,-27.80104637146,0,1.37849165872346
-43.75,-27.80104637146,0,1.33985087007282
-42.5,-27.80104637146,0,1.37279570469346
-41.25,-27.80104637146,0,1.45312844878527
-40,-27.80104637146,0,1.50571536735337
-38.75,-27.80104637146,0,1.56020123857004
-37.5,-27.80104637146,0,1.61756395994868
-36.25,-27.80104637146,0,1.70599849872158
-35,-27.80104637146,0,1.76797643884433
-33.75,-27.80104637146,0,1.78158231410589
-32.5,-27.80104637146,0,1.81623492324561
-31.25,-27.80104637146,0,1.87675380467777
-30,-27.80104637146,0,1.88536829328039
-28.75,-27.80104637146,0,1.91744905420959
-27.5,-27.80104637146,0,1.9161918120385
-26.25,-27.80104637146,0,1.8672982226963
-25,-27.80104637146,0,1.80293005184757
-23.75,-27.80104637146,0,1.73311954480026
-22.5,-27.80104637146,0,1.65390038984623
-21.25,-27.80104637146,0,1.55451102092727
-20,-27.80104637146,0,1.44630458203379
-18.75,-27.80104637146,0,1.34947468463629
-17.5,-27.80104637146,0,1.32092402665261
-16.25,-27.80104637146,0,1.32016658022437
-15,-27.80104637146,0,1.32690127223461
-13.75,-27.80104637146,0,1.31002068492397
-12.5,-27.80104637146,0,1.26296910155359
-11.25,-27.80104637146,0,1.17710849695026
-10,-27.80104637146,0,1.08375085190561
-8.75,-27.80104637146,0,0.983243096143422
-7.5,-27.80104637146,0,0.869559694135108
-6.25,-27.80104637146,0,0.742351491132231
-5,-27.80104637146,0,0.65137941817231
-3.75,-27.80104637146,0,0.584350293903123
-2.5,-27.80104637146,0,0.500374770321862
-1.25,-27.80104637146,0,0.37607933073995
0,-26.8586387634277,0,0.259861280120034
1.25,-26.8586387634277,0,0.29720018707981
2.5,-26.8586387634277,0,0.365132496769159
3.75,-26.8586387634277,0,0.479765322953168
5,-26.8586387634277,0,0.630952700799249
6.25,-26.8586387634277,0,0.746076561698946
7.5,-26.8586387634277,0,0.812027627662876
8.75,-26.8586387634277,0,0.851978711371381
10,-26.8586387634277,0,0.966582647025034
11.25,-26.8586387634277,0,1.09129611276273
12.5,-26.8586387634277,0,0.971525257012245
13.75,-26.8586387634277,0,0.481176056930195
15,-26.8586387634277,1,-0.496039487256727
16.25,-26.8586387634277,1,0.633734674599153
17.5,-26.8586387634277,1,2.59001329673621
18.75,-26.8586387634277,1,3.56591364386195
20,-26.8586387634277,1,4.05601419764786
21.25,-26.8586387634277,1,4.23993663218563
22.5,-26.8586387634277,1,4.2970146897117
23.75,-26.8586387634277,1,4.25690222231944
25,-26.8586387634277,1,4.09014020647321
26.25,-26.8586387634277,1,3.63375309361613
27.5,-26.8586387634277,1,2.71393639266174
28.75,-26.8586387634277,1,1.61851456616717
30,-26.8586387634277,1,1.03714698483814
31.25,-26.8586387634277,1,0.919360188857538
32.5,-26.8586387634277,1,1.46778283126801
33.75,-26.8586387634277,0,1.30033411776508
35,-26.8586387634277,0,1.45571510730391
36.25,-26.8586387634277,0,1.56293398374101
37.5,-26.8586387634277,0,1.61429974722626
38.75,-26.8586387634277,0,1.68965375947638
40,-26.8586387634277,0,1.81300644995146
41.25,-26.8586387634277,0,1.91925865828685
42.5,-26.8586387634277,0,1.91702918545708
43.75,-26.8586387634277,0,1.74299075408462
45,-26.8586387634277,0,1.598036047483
46.25,-26.8586387634277,0,1.58135626847881
47.5,-26.8586387634277,0,1.50223605750648
48.75,-26.8586387634277,0,1.38016595360246
50,-26.8586387634277,0,1.28848079560591
51.25,-26.8586387634277,0,1.21350462003726
52.5,-26.8586387634277,0,1.19423032540271
53.75,-26.8586387634277,0,1.24929494590509
55,-26.8586387634277,0,1.30255402994996
56.25,-26.8586387634277,0,1.3307474327129
57.5,-26.8586387634277,0,1.32279450596269
58.75,-26.8586387634277,0,1.26391988160214
60,-26.8586387634277,0,1.21271421545901
61.25,-26.8586387634277,0,1.20421417646546
62.5,-26.8586387634277,0,1.1848401034657
63.75,-26.8586387634277,0,1.16379496882289
65,-26.8586387634277,0,1.06131048891318
66.25,-26.8586387634277,0,0.926797709939749
67.5,-26.8586387634277,0,0.835656187588103
68.75,-26.8586387634277,0,0.780733168926322
70,-26.8586387634277,0,0.693599503630638
71.25,-26.8586387634277,0,0.59713948150532
72.5,-26.8586387634277,0,0.510752102757813
73.75,-26.8586387634277,0,0.458634385869121
75,-26.8586387634277,0,0.459235002957063
76.25,-26.8586387634277,0,0.523166478318372
77.5,-26.8586387634277,0,0.586470497254663
78.75,-26.8586387634277,0,0.635392107977459
80,-26.8586387634277,0,0.746099959204244
81.25,-26.8586387634277,0,0.856307910389896
82.5,-26.8586387634277,0,0.951956077326881
83.75,-26.8586387634277,0,1.02144878854183
85,-26.8586387634277,0,1.05047295918648
86.25,-26.8586387634277,0,1.06896860014461
87.5,-26.8586387634277,0,1.11033813587802
88.75,-26.8586387634277,0,1.15320236543285
90,-26.8586387634277,0,1.17814069892641
91.25,-26.8586387634277,0,1.16712826154946
92.5,-26.8586387634277,0,1.1354904539849
93.75,-26.8586387634277,0,1.09136408025569
95,-26.8586387634277,0,1.05454127428384
96.25,-26.8586387634277,0,1.04773976205813
97.5,-26.8586387634277,0,1.0207247174554
98.75,-26.8586387634277,0,0.96517869241423
100,-26.8586387634277,0,0.880349768297012
101.25,-26.8586387634277,0,0.817664827184528
102.5,-26.8586387634277,0,0.782864288795892
103.75,-26.8586387634277,0,0.777740687111521
105,-26.8586387634277,0,0.810034215844072
106.25,-26.8586387634277,0,0.876466025793287
107.5,-26.8586387634277,0,1.00092688191316
108.75,-26.8586387634277,0,1.13696025536353
110,-26.8586387634277,0,1.07706771784535
111.25,-26.8586387634277,0,0.943766116118006
112.5,-26.8586387634277,0,0.890385837863233
113.75,-26.8586387634277,1,0.92278050083463
115,-26.8586387634277,1,1.98065454635568
116.25,-26.8586387634277,1,2.83226060117638
117.5,-26.8586387634277,1,2.81015951939272
118.75,-26.8586387634277,1,2.92916875679738
120,-26.8586387634277,1,2.61321440892473
121.25,-26.8586387634277,1,2.19716643765601
122.5,-26.8586387634277,1,2.01086103848248
123.75,-26.8586387634277,1,2.02239114131646
125,-26.8586387634277,1,1.79934759133482
126.25,-26.8586387634277,1,1.6055729992706
127.5,-26.8586387634277,1,1.59512888138536
128.75,-26.8586387634277,1,1.74937782105058
130,-26.8586387634277,1,1.78333924772204
131.25,-26.8586387634277,1,2.07180416918094
132.5,-26.8586387634277,1,2.60114240874509
133.75,-26.8586387634277,1,2.69415927764391
135,-26.8586387634277,1,2.68343849208187
136.25,-26.8586387634277,1,2.61510348803477
137.5,-26.8586387634277,1,2.61100882032409
138.75,-26.8586387634277,1,2.71391973975682
140,-26.8586387634277,1,2.71338674250201
141.25,-26.8586387634277,1,2.83020401957048
142.5,-26.8586387634277,1,2.76290017451964
143.75,-26.8586387634277,1,2.70739621631532
145,-26.8586387634277,1,2.39717526543401
146.25,-26.8586387634277,1,2.05287645661112
147.5,-26.8586387634277,1,1.90522168486063
148.75,-26.8586387634277,1,2.10108453033992
150,-26.8586387634277,1,2.08928314855633
151.25,-26.8586387634277,1,1.87252713053696
152.5,-26.8586387634277,1,1.37407460607087
153.75,-26.8586387634277,1,1.49593427149178
155,-26.8586387634277,0,1.34326283821455
156.25,-26.8586387634277,0,1.12679534307185
157.5,-26.8586387634277,0,0.9538532916764
158.75,-26.8586387634277,0,0.941900364981521
160,-26.8586387634277,0,0.975104797182614
161.25,-26.8586387634277,0,0.995876184490776
162.5,-26.8586387634277,0,1.0241495490101
163.75,-26.8586387634277,0,1.06252177045726
165,-26.8586387634277,0,1.14730591599062
166.25,-26.8586387634277,0,1.15801846201513
167.5,-26.8586387634277,0,1.09883852280952
168.75,-26.8586387634277,0,1.00123553429249
170,-26.8586387634277,0,0.964834474436356
171.25,-26.8586387634277,0,0.911780127253343
172.5,-26.8586387634277,0,0.847666234789838
173.75,-26.8586387634277,0,0.924619586463771
175,-26.8586387634277,0,1.01970958557625
176.25,-26.8586387634277,0,1.02652757687655
177.5,-26.8586387634277,0,1.04840257548613
178.75,-26.8586387634277,0,1.04050923762688
180,-26.8586387634277,0,0.924752288213456
-178.75,-26.8586387634277,0,0.885126266427323
-177.5,-26.8586387634277,0,0.994749001854619
-176.25,-26.8586387634277,0,1.13962221699705
-175,-26.8586387634277,0,1.24426458658163
-173.75,-26.8586387634277,0,1.28518094775284
-172.5,-26.8586387634277,0,1.32553987118449
-171.25,-26.8586387634277,0,1.31752878094765
-170,-26.8586387634277,0,1.30789081663015
-168.75,-26.8586387634277,0,1.29213271854826
-167.5,-26.8586387634277,0,1.27629625794557
-166.25,-26.8586387634277,0,1.29419514083946
-165,-26.8586387634277,0,1.35744940965691
-163.75,-26.8586387634277,0,1.35833809766325
-162.5,-26.8586387634277,0,1.32596245168362
-161.25,-26.8586387634277,0,1.25463444433173
-160,-26.8586387634277,0,1.22408088341625
-158.75,-26.8586387634277,0,1.26029410267742
-157.5,-26.8586387634277,0,1.36869644787349
-156.25,-26.8586387634277,0,1.45778663828206
-155,-26.8586387634277,0,1.52724510500542
-153.75,-26.8586387634277,0,1.52132717018719
-152.5,-26.8586387634277,0,1.43355422803281
-151.25,-26.8586387634277,0,1.34670345352459
-150,-26.8586387634277,0,1.37386569729092
-148.75,-26.8586387634277,0,1.40105133856256
-147.5,-26.8586387634277,0,1.43139407856907
-146.25,-26.8586387634277,0,1.42455929529968
-145,-26.8586387634277,0,1.38291107546263
-143.75,-26.8586387634277,0,1.29416426864849
-142.5,-26.8586387634277,0,1.21105233203528
-141.25,-26.8586387634277,0,1.1716543055525
-140,-26.8586387634277,0,1.1904085706433
-138.75,-26.8586387634277,0,1.15930017943696
-137.5,-26.8586387634277,0,1.11808740351183
-136.25,-26.8586387634277,0,1.06467715698169
-135,-26.8586387634277,0,1.03453199204506
-133.75,-26.8586387634277,0,1.06433259134366
-132.5,-26.8586387634277,0,1.0517300275279
-131.25,-26.8586387634277,0,0.982967645276137
-130,-26.8586387634277,0,1.00645863621446
-128.75,-26.8586387634277,0,1.07338613952092
-127.5,-26.8586387634277,0,1.13656593960704
-126.25,-26.8586387634277,0,1.12965206373089
-125,-26.8586387634277,0,1.12971617219973
-123.75,-26.8586387634277,0,1.10537699562285
-122.5,-26.8586387634277,0,1.08010970641706
-121.25,-26.8586387634277,0,1.0627186502077
-120,-26.8586387634277,0,1.0773382319434
-118.75,-26.8586387634277,0,1.05171987586142
-117.5,-26.8586387634277,0,0.989859827180052
-116.25,-26.8586387634277,0,0.976057489359885
-115,-26.8586387634277,0,0.91861543201275
-113.75,-26.8586387634277,0,0.823691718587703
-112.5,-26.8586387634277,0,0.764374697118563
-111.25,-26.8586387634277,0,0.732784275586047
-110,-26.8586387634277,0,0.64420333726714
-108.75,-26.8586387634277,0,0.610705167292614
-107.5,-26.8586387634277,0,0.613264047792383
-106.25,-26.8586387634277,0,0.565986520311185
-105,-26.8586387634277,0,0.527901883058986
-103.75,-26.8586387634277,0,0.495927575563985
-102.5,-26.8586387634277,0,0.486458121956328
-101.25,-26.8586387634277,0,0.48560180107801
-100,-26.8586387634277,0,0.512458729999271
-98.75,-26.8586387634277,0,0.53700907514469
-97.5,-26.8586387634277,0,0.55617218817191
-96.25,-26.8586387634277,0,0.55310450753995
-95,-26.8586387634277,0,0.546301987100933
-93.75,-26.8586387634277,0,0.520924211607636
-92.5,-26.8586387634277,0,0.495755275361946
-91.25,-26.8586387634277,0,0.487397533528649
-90,-26.8586387634277,0,0.472366913599526
-88.75,-26.8586387634277,0,0.43444567645801
-87.5,-26.8586387634277,0,0.389420706418112
-86.25,-26.8586387634277,0,0.414509263715676
-85,-26.8586387634277,0,0.496594282781741
-83.75,-26.8586387634277,0,0.627682716923909
-82.5,-26.8586387634277,0,0.712179521624629
-81.25,-26.8586387634277,0,0.730548197219868
-80,-26.8586387634277,0,0.697334795395621
-78.75,-26.8586387634277,0,0.744756566932145
-77.5,-26.8586387634277,0,0.850170636997257
-76.25,-26.8586387634277,0,0.928777215366046
-75,-26.8586387634277,0,0.986258697335872
-73.75,-26.8586387634277,0,0.971447276916922
-72.5,-26.8586387634277,0,0.92596103184095
-71.25,-26.8586387634277,1,1.25243813824785
-70,-26.8586387634277,1,3.04150779308649
-68.75,-26.8586387634277,1,2.74323956030435
-67.5,-26.8586387634277,1,1.9383580452709
-66.25,-26.8586387634277,1,2.57528826977995
-65,-26.8586387634277,1,2.80324213215241
-63.75,-26.8586387634277,1,3.12086069276953
-62.5,-26.8586387634277,1,3.01193407657989
-61.25,-26.8586387634277,1,3.19441977218646
-60,-26.8586387634277,1,3.19384356081741
-58.75,-26.8586387634277,1,3.18876108728847
-57.5,-26.8586387634277,1,3.07880585001856
-56.25,-26.8586387634277,1,2.68668316632305
-55,-26.8586387634277,1,2.4153881894346
-53.75,-26.8586387634277,1,2.31194761028085
-52.5,-26.8586387634277,1,2.25025593324594
-51.25,-26.8586387634277,1,2.12698921904156
-50,-26.8586387634277,1,2.06207522229085
-48.75,-26.8586387634277,1,2.02575040423076
-47.5,-26.8586387634277,0,1.76276738237842
-46.25,-26.8586387634277,0,1.6594635030624
-45,-26.8586387634277,0,1.55761318941207
-43.75,-26.8586387634277,0,1.47093652293695
-42.5,-26.8586387634277,0,1.46990515534441
-41.25,-26.8586387634277,0,1.57809685346169
-40,-26.8586387634277,0,1.6317935716756
-38.75,-26.8586387634277,0,1.68669792100529
-37.5,-26.8586387634277,0,1.71751803269707
-36.25,-26.8586387634277,0,1.76828335292469
-35,-26.8586387634277,0,1.80598761557874
-33.75,-26.8586387634277,0,1.81936650375025
-32.5,-26.8586387634277,0,1.82282304187977
-31.25,-26.8586387634277,0,1.85279531559251
-30,-26.8586387634277,0,1.83806531710138
-28.75,-26.8586387634277,0,1.85154808602434
-27.5,-26.8586387634277,0,1.87480301595152
-26.25,-26.8586387634277,0,1.81167588632678
-25,-26.8586387634277,0,1.72585227272717
-23.75,-26.8586387634277,0,1.67388238078976
-22.5,-26.8586387634277,0,1.62480293251319
-21.25,-26.8586387634277,0,1.55585124949494
-20,-26.8586387634277,0,1.40612049672092
-18.75,-26.8586387634277,0,1.31754550338452
-17.5,-26.8586387634277,0,1.29541528770879
-16.25,-26.8586387634277,0,1.31039772198795
-15,-26.8586387634277,0,1.31692020245032
-13.75,-26.8586387634277,0,1.26781773909436
-12.5,-26.8586387634277,0,1.18596850291125
-11.25,-26.8586387634277,0,1.08920831130554
-10,-26.8586387634277,0,0.969687979214064
-8.75,-26.8586387634277,0,0.851856543714217
-7.5,-26.8586387634277,0,0.753007646735726
-6.25,-26.8586387634277,0,0.618688444744649
-5,-26.8586387634277,0,0.503421174173296
-3.75,-26.8586387634277,0,0.436332148119549
-2.5,-26.8586387634277,0,0.346829111686352
-1.25,-26.8586387634277,0,0.250274004602608
0,-25.9162311553955,0,0.219022342788575
1.25,-25.9162311553955,0,0.285223410921976
2.5,-25.9162311553955,0,0.388923274761936
3.75,-25.9162311553955,0,0.501736449499974
5,-25.9162311553955,0,0.645406796465548
6.25,-25.9162311553955,0,0.763700306619269
7.5,-25.9162311553955,0,0.82577138480507
8.75,-25.9162311553955,0,0.868762579722383
10,-25.9162311553955,0,0.999922145062096
11.25,-25.9162311553955,0,1.10842562449707
12.5,-25.9162311553955,0,0.823196164294298
13.75,-25.9162311553955,0,0.145813391566629
15,-25.9162311553955,1,-0.623795706418185
16.25,-25.9162311553955,1,2.14569571567421
17.5,-25.9162311553955,1,4.04659828365078
18.75,-25.9162311553955,1,4.36707658956728
20,-25.9162311553955,1,4.31505541780802
21.25,-25.9162311553955,1,4.46585637177559
22.5,-25.9162311553955,1,4.68772173742691
23.75,-25.9162311553955,1,4.74227630622179
25,-25.9162311553955,1,4.36887343452974
26.25,-25.9162311553955,1,3.79444733326582
27.5,-25.9162311553955,1,3.01014776571
28.75,-25.9162311553955,1,2.18473228025228
30,-25.9162311553955,1,1.22277389112633
31.25,-25.9162311553955,1,0.998407078375781
32.5,-25.9162311553955,1,1.71424558043711
33.75,-25.9162311553955,0,1.16374108155242
35,-25.9162311553955,0,1.46139652915352
36.25,-25.9162311553955,0,1.58415100139382
37.5,-25.9162311553955,0,1.60640209838561
38.75,-25.9162311553955,0,1.70349625200471
40,-25.9162311553955,0,1.84185710358552
41.25,-25.9162311553955,0,1.99013915793115
42.5,-25.9162311553955,0,1.97923119232745
43.75,-25.9162311553955,0,1.75992915722141
45,-25.9162311553955,1,1.48011971345714
46.25,-25.9162311553955,0,1.50857379154557
47.5,-25.9162311553955,0,1.55538698458456
48.75,-25.9162311553955,0,1.50178044932547
50,-25.9162311553955,0,1.40631299595758
51.25,-25.9162311553955,0,1.30988075185066
52.5,-25.9162311553955,0,1.25423477461402
53.75,-25.9162311553955,0,1.31019472342519
55,-25.9162311553955,0,1.37836890004427
56.25,-25.9162311553955,0,1.40143769290953
57.5,-25.9162311553955,0,1.37399217592989
58.75,-25.9162311553955,0,1.30751725616396
60,-25.9162311553955,0,1.28513502189178
61.25,-25.9162311553955,0,1.25615559506451
62.5,-25.9162311553955,0,1.22830800951449
63.75,-25.9162311553955,0,1.18490337755086
65,-25.9162311553955,0,1.06932999251708
66.25,-25.9162311553955,0,0.887665156487938
67.5,-25.9162311553955,0,0.786163337031231
68.75,-25.9162311553955,0,0.748877239596743
70,-25.9162311553955,0,0.670746503209755
71.25,-25.9162311553955,0,0.59227860633894
72.5,-25.9162311553955,0,0.531898649766978
73.75,-25.9162311553955,0,0.510741846793287
75,-25.9162311553955,0,0.53465322797392
76.25,-25.9162311553955,0,0.608729799018162
77.5,-25.9162311553955,0,0.688451252865824
78.75,-25.9162311553955,0,0.737435268524538
80,-25.9162311553955,0,0.814951342367228
81.25,-25.9162311553955,0,0.894719973651275
82.5,-25.9162311553955,0,0.957227643026765
83.75,-25.9162311553955,0,0.980838750429482
85,-25.9162311553955,0,0.967990182531881
86.25,-25.9162311553955,0,0.955499426110853
87.5,-25.9162311553955,0,0.989711341675379
88.75,-25.9162311553955,0,1.05043120524353
90,-25.9162311553955,0,1.07794201273553
91.25,-25.9162311553955,0,1.05815971758674
92.5,-25.9162311553955,0,0.987200333931349
93.75,-25.9162311553955,0,0.940794250529901
95,-25.9162311553955,0,0.919461427394393
96.25,-25.9162311553955,0,0.947447798740551
97.5,-25.9162311553955,0,0.924863921778429
98.75,-25.9162311553955,0,0.870463331513075
100,-25.9162311553955,0,0.813077038799557
101.25,-25.9162311553955,0,0.756453755070691
102.5,-25.9162311553955,0,0.740075814313808
103.75,-25.9162311553955,0,0.751609324213901
105,-25.9162311553955,0,0.787987368990583
106.25,-25.9162311553955,0,0.866171366860321
107.5,-25.9162311553955,0,0.976720893809221
108.75,-25.9162311553955,0,1.08738980713714
110,-25.9162311553955,0,1.02267620150104
111.25,-25.9162311553955,0,0.902821837864404
112.5,-25.9162311553955,1,0.887483886663016
113.75,-25.9162311553955,1,0.976846016575194
115,-25.9162311553955,1,2.30964276480432
116.25,-25.9162311553955,1,3.26898379705029
117.5,-25.9162311553955,1,3.5200882914072
118.75,-25.9162311553955,1,3.50024602494122
120,-25.9162311553955,1,3.20514490349648
121.25,-25.9162311553955,1,2.89082320085762
122.5,-25.9162311553955,1,2.6724727106517
123.75,-25.9162311553955,1,2.50865405228923
125,-25.9162311553955,1,2.15241451963097
126.25,-25.9162311553955,1,1.88236684184263
127.5,-25.9162311553955,1,1.8467304945047
128.75,-25.9162311553955,1,2.06060364784692
130,-25.9162311553955,1,2.28223750683064
131.25,-25.9162311553955,1,2.60011166694036
132.5,-25.9162311553955,1,2.69602701044144
133.75,-25.9162311553955,1,2.63936092979034
135,-25.9162311553955,1,2.72247790747055
136.25,-25.9162311553955,1,2.59051312724493
137.5,-25.9162311553955,1,2.74901575421807
138.75,-25.9162311553955,1,2.89788691811189
140,-25.9162311553955,1,3.27645180789773
141.25,-25.9162311553955,1,3.33606013352146
142.5,-25.9162311553955,1,3.11322921227959
143.75,-25.9162311553955,1,2.88830235434098
145,-25.9162311553955,1,2.57160481409264
146.25,-25.9162311553955,1,2.07601450331039
147.5,-25.9162311553955,1,2.11122048256948
148.75,-25.9162311553955,1,2.35973112184987
150,-25.9162311553955,1,2.30070540453581
151.25,-25.9162311553955,1,1.91514712907543
152.5,-25.9162311553955,1,1.5551106298015
153.75,-25.9162311553955,0,1.54320696650175
155,-25.9162311553955,0,1.3246715212768
156.25,-25.9162311553955,0,1.14019554278988
157.5,-25.9162311553955,0,1.00126866627243
158.75,-25.9162311553955,0,0.985202159173016
160,-25.9162311553955,0,1.01251751232004
161.25,-25.9162311553955,0,1.05628200695269
162.5,-25.9162311553955,0,1.04803756745154
163.75,-25.9162311553955,0,1.08004260807366
165,-25.9162311553955,0,1.1418711587763
166.25,-25.9162311553955,0,1.16180951841399
167.5,-25.9162311553955,0,1.13233290329197
168.75,-25.9162311553955,0,1.05208359755466
170,-25.9162311553955,0,1.00150462298527
171.25,-25.9162311553955,0,0.945125292145549
172.5,-25.9162311553955,0,0.873646887159612
173.75,-25.9162311553955,0,0.921895011298893
175,-25.9162311553955,0,1.01394622030943
176.25,-25.9162311553955,0,1.05827308945065
177.5,-25.9162311553955,0,1.09412436008326
178.75,-25.9162311553955,0,1.06507352393077
180,-25.9162311553955,0,0.944193563854508
-178.75,-25.9162311553955,0,0.908583882024016
-177.5,-25.9162311553955,0,1.04270985469268
-176.25,-25.9162311553955,0,1.17682313777822
-175,-25.9162311553955,0,1.26125482579618
-173.75,-25.9162311553955,0,1.32053906294524
-172.5,-25.9162311553955,0,1.33830917264525
-171.25,-25.9162311553955,0,1.29285741542253
-170,-25.9162311553955,0,1.24729440706027
-168.75,-25.9162311553955,0,1.22768281287827
-167.5,-25.9162311553955,0,1.19328861927538
-166.25,-25.9162311553955,0,1.19885701692086
-165,-25.9162311553955,0,1.23860183406396
-163.75,-25.9162311553955,0,1.26799480223534
-162.5,-25.9162311553955,0,1.25355012815014
-161.25,-25.9162311553955,0,1.17700910101065
-160,-25.9162311553955,0,1.11072223043631
-158.75,-25.9162311553955,0,1.14122611076484
-157.5,-25.9162311553955,0,1.22213617873693
-156.25,-25.9162311553955,0,1.3108249611289
-155,-25.9162311553955,0,1.39369224953359
-153.75,-25.9162311553955,0,1.38832827585651
-152.5,-25.9162311553955,0,1.30955489031089
-151.25,-25.9162311553955,0,1.23424610860189
-150,-25.9162311553955,0,1.26252308878312
-148.75,-25.9162311553955,0,1.30437521109888
-147.5,-25.9162311553955,0,1.3450026322018
-146.25,-25.9162311553955,0,1.3527286066284
-145,-25.9162311553955,0,1.3306300279951
-143.75,-25.9162311553955,0,1.25600245091799
-142.5,-25.9162311553955,0,1.17335822104747
-141.25,-25.9162311553955,0,1.07874441157715
-140,-25.9162311553955,0,1.09052615058161
-138.75,-25.9162311553955,0,1.10435929106112
-137.5,-25.9162311553955,0,1.09887276730085
-136.25,-25.9162311553955,0,1.08115345069869
-135,-25.9162311553955,0,1.07278882520139
-133.75,-25.9162311553955,0,1.08814704496938
-132.5,-25.9162311553955,0,0.99566060064254
-131.25,-25.9162311553955,0,0.889620186663682
-130,-25.9162311553955,0,0.919234405538336
-128.75,-25.9162311553955,0,0.99375904054565
-127.5,-25.9162311553955,0,1.05655126947567
-126.25,-25.9162311553955,0,1.04698766959124
-125,-25.9162311553955,0,1.01780903369248
-123.75,-25.9162311553955,0,0.962425365782499
-122.5,-25.9162311553955,0,0.936287014922698
-121.25,-25.9162311553955,0,0.928453231189209
-120,-25.9162311553955,0,0.924559962806513
-118.75,-25.9162311553955,0,0.906841167694186
-117.5,-25.9162311553955,0,0.846313838128547
-116.25,-25.9162311553955,0,0.807676873736036
-115,-25.9162311553955,0,0.744723122058458
-113.75,-25.9162311553955,0,0.667572195314326
-112.5,-25.9162311553955,0,0.64061910368984
-111.25,-25.9162311553955,0,0.628190230714692
-110,-25.9162311553955,0,0.534284499979648
-108.75,-25.9162311553955,0,0.476576934835423
-107.5,-25.9162311553955,0,0.449949148494851
-106.25,-25.9162311553955,0,0.386757458443129
-105,-25.9162311553955,0,0.342341588390187
-103.75,-25.9162311553955,0,0.326553174373268
-102.5,-25.9162311553955,0,0.329083442470522
-101.25,-25.9162311553955,0,0.348405331733148
-100,-25.9162311553955,0,0.373648841007845
-98.75,-25.9162311553955,0,0.416194753240594
-97.5,-25.9162311553955,0,0.428727506966319
-96.25,-25.9162311553955,0,0.446027059113848
-95,-25.9162311553955,0,0.436187173978448
-93.75,-25.9162311553955,0,0.415954311715805
-92.5,-25.9162311553955,0,0.412708629261173
-91.25,-25.9162311553955,0,0.430224043384845
-90,-25.9162311553955,0,0.408458800977434
-88.75,-25.9162311553955,0,0.385212110587577
-87.5,-25.9162311553955,0,0.354752417820958
-86.25,-25.9162311553955,0,0.391352617216186
-85,-25.9162311553955,0,0.497091262480097
-83.75,-25.9162311553955,0,0.625292799091753
-82.5,-25.9162311553955,0,0.71005970069873
-81.25,-25.9162311553955,0,0.729387778305768
-80,-25.9162311553955,0,0.688382381457464
-78.75,-25.9162311553955,0,0.719250296372839
-77.5,-25.9162311553955,0,0.834356044196578
-76.25,-25.9162311553955,0,0.941776806685228
-75,-25.9162311553955,0,1.03596508054793
-73.75,-25.9162311553955,0,1.04887928661748
-72.5,-25.9162311553955,0,1.02581532622387
-71.25,-25.9162311553955,1,1.30261455752295
-70,-25.9162311553955,1,2.65694159966007
-68.75,-25.9162311553955,1,2.82588646715543
-67.5,-25.9162311553955,1,1.88756678962145
-66.25,-25.9162311553955,1,2.52173325770476
-65,-25.9162311553955,1,2.76945453538636
-63.75,-25.9162311553955,1,2.85169554940919
-62.5,-25.9162311553955,1,3.08828458614333
-61.25,-25.9162311553955,1,3.31688822470088
-60,-25.9162311553955,1,3.21833296119822
-58.75,-25.9162311553955,1,2.99622103520961
-57.5,-25.9162311553955,1,2.96535638829612
-56.25,-25.9162311553955,1,2.69208207981118
-55,-25.9162311553955,1,2.49263715624511
-53.75,-25.9162311553955,1,2.4335252540642
-52.5,-25.9162311553955,1,2.40315685676368
-51.25,-25.9162311553955,1,2.20666043604656
-50,-25.9162311553955,1,2.01536521468356
-48.75,-25.9162311553955,1,2.02721099262477
-47.5,-25.9162311553955,0,1.82282867396854
-46.25,-25.9162311553955,0,1.80594224597364
-45,-25.9162311553955,0,1.75072194340828
-43.75,-25.9162311553955,0,1.58931666991529
-42.5,-25.9162311553955,0,1.58689021303696
-41.25,-25.9162311553955,0,1.73625866952299
-40,-25.9162311553955,0,1.76409008889184
-38.75,-25.9162311553955,0,1.78888463028778
