"longitude","latitude","elevation","logElev","Xelevation","XlogElev","lcc_x","lcc_y"
-90.125,39.375,194,5.68357976733868,194,5.31811999384422,-103.4775734083,-15.8317219902765
-89.875,39.375,200.6,5.70578047731887,200.6,5.34996059969987,-103.264273565091,-15.8184629803673
-89.625,39.375,196.2,5.6910349018337,196.2,5.32884657158286,-103.051011004193,-15.8046172382105
-89.375,39.375,193.4,5.68153686570888,193.4,5.31517448361446,-102.83778733955,-15.7901848685889
-89.125,39.375,214.3,5.75034794380352,214.3,5.41298444152616,-102.624604184812,-15.7751659807251
-88.875,39.375,171.1,5.60248775650462,171.1,5.19904936488937,-102.411463153323,-15.7595606882799
-88.625,39.375,195.3,5.68799178874988,195.3,5.32447232402489,-102.198365858106,-15.7433691093524
-88.375,39.375,203.6,5.71571104552148,203.6,5.36410510708604,-101.985313911857,-15.7265913664784
-88.125,39.375,190,5.66988092298052,190,5.29831736654804,-101.772308926924,-15.7092275866296
-87.875,39.375,192.1,5.67709620939369,192.1,5.30876262440958,-101.559352515304,-15.6912779012131
-87.625,39.375,162.6,5.5706319618687,162.6,5.15097677864933,-101.346446288624,-15.6727424460698
-87.375,39.375,167.8,5.59024043325707,167.8,5.1806593230798,-101.133591858131,-15.6536213614737
-87.125,39.375,168.6,5.59322328408914,168.6,5.1851486684424,-100.920790834681,-15.6339147921307
-86.875,39.375,265.2,5.90044514872081,265.2,5.61749810605919,-100.708044828725,-15.6136228871778
-86.625,39.375,173.1,5.60983802847966,173.1,5.21003245168046,-100.495355450299,-15.5927458001815
-86.375,39.375,209.3,5.73431167969102,209.3,5.39044065542384,-100.282724309009,-15.571283689137
-86.125,39.375,277.1,5.93251040426431,277.1,5.65983058712702,-100.070153014022,-15.5492367164669
-85.875,39.375,223.8,5.78012604124353,223.8,5.45446604903797,-99.8576431740491,-15.5266050490198
-85.625,39.375,261.1,5.88915492828341,261.1,5.60248775650462,-99.6451963973392,-15.5033888580695
-85.375,39.375,330.2,6.06425021683363,330.2,5.82953367996176,-99.4328142916627,-15.4795883193131
-85.125,39.375,212.8,5.74556400867116,212.8,5.40627450805313,-99.2204984643008,-15.4552036128702
-84.875,39.375,308.9,6.0134706273706,308.9,5.76487757401601,-99.0082505220331,-15.4302349232811
-84.625,39.375,226.1,5.78720408279527,226.1,5.46425544409147,-98.7960720711255,-15.4046824395058
-84.375,39.375,262.2,5.89219654544931,262.2,5.60653709021737,-98.5839647173178,-15.3785463549222
-84.125,39.375,254.2,5.86986172534873,254.2,5.57670639208822,-98.3719300658119,-15.351826867325
-83.875,39.375,295.8,5.98090903316847,295.8,5.72293129349496,-98.1599697212596,-15.3245241789238
-83.625,39.375,332.5,6.06958232637193,332.5,5.83627165770228,-97.9480852877502,-15.2966384963422
-83.375,39.375,259.5,5.8847141771611,259.5,5.59656839034905,-97.7362783687984,-15.2681700306153
-83.125,39.375,314.6,6.02731420000168,314.6,5.78259365508049,-97.5245505673327,-15.2391189971889
-82.875,39.375,321.3,6.04334516898497,321.3,5.80302430930585,-97.3129034856824,-15.2094856159177
-82.625,39.375,322.1,6.04524225278845,322.1,5.8054361283827,-97.1013387255661,-15.1792701110634
-82.375,39.375,298.4,5.98745652571044,298.4,5.73139764168917,-96.8898578880794,-15.1484727112931
-82.125,39.375,251.3,5.86164055927178,251.3,5.56566917252657,-96.6784625736829,-15.1170936496777
-81.875,39.375,244.6,5.84238432409383,244.6,5.53969368612331,-96.4671543821898,-15.08513316369
-81.625,39.375,226,5.78689738136671,226,5.46383180502561,-96.255934912754,-15.0525914952029
-81.375,39.375,197.9,5.69675785971924,197.9,5.33705719486397,-96.044805763858,-15.0194688904878
-81.125,39.375,233,5.80814248998044,233,5.49306144334055,-95.8337685333008,-14.9857656002122
-80.875,39.375,296.2,5.98191913426445,296.2,5.72423848322358,-95.6228248181856,-14.9514818794387
-80.625,39.375,249.5,5.85650356167386,249.5,5.55875670260594,-95.4119762149081,-14.9166179876219
-80.375,39.375,398.3,6.21120230528736,398.3,6.01200219832553,-95.2012243191442,-14.8811741886075
-80.125,39.375,401.5,6.21760360740199,401.5,6.01980902011712,-94.9905707258377,-14.8451507506298
-79.875,39.375,532,6.44888939414686,532,6.29526600143965,-94.7800170291887,-14.8085479463095
-79.625,39.375,675.1,6.65299205328747,675.1,6.52956481300885,-94.5695648226412,-14.7713660526522
-79.375,39.375,740,6.73340189183736,740,6.62007320653036,-94.3592156988711,-14.7336053510457
-79.125,39.375,730.5,6.72202792905335,730.5,6.60732563370785,-94.1489712497742,-14.6952661272583
-78.875,39.375,214.1,5.7497114065446,214.1,5.41209238080688,-93.9388330664543,-14.6563486714365
-78.625,39.375,321.3,6.04334516898497,321.3,5.80302430930585,-93.7288027392106,-14.6168532781026
-78.375,39.375,398.5,6.21160358940189,398.5,6.01249191430006,-93.5188818575266,-14.5767802461529
-78.125,39.375,365.1,6.14225243623005,365.1,5.92719265708784,-93.309072010057,-14.5361298788551
-77.875,39.375,177.6,5.62618122863265,177.6,5.23431203657212,-93.0993747846165,-14.494902483846
-77.625,39.375,168.3,5.59210575743158,168.3,5.1834675248691,-92.8897917681675,-14.4530983731294
-77.375,39.375,115.8,5.37435205282403,115.8,4.83469334426634,-92.680324546808,-14.4107178630735
-77.125,39.375,225.5,5.78536246164862,225.5,5.46171091345647,-92.4709747057597,-14.3677612744089
-76.875,39.375,147.4,5.51100645995839,147.4,5.0587903359833,-92.2617438293559,-14.3242289322255
-76.625,39.375,122.7,5.40582557426332,122.7,4.88809094133816,-92.0526335010298,-14.2801211659706
-76.375,39.375,0,4.60517018598809,0,2.30258509299405,-91.843645303302,-14.2354383094464
-75.875,39.375,10.1,4.70138904372863,10.1,3.00071981506503,-91.4260416250914,-14.1443486825564
-75.625,39.375,16.6,4.75874927391639,16.6,3.28091121578765,-91.2174293049809,-14.0979426015456
-75.375,39.375,1.6,4.62104353514438,1.6,2.45100509811232,-91.0089454361896,-14.0509628089699
-75.125,39.375,26.5,4.84024230816757,26.5,3.59731226058845,-90.8005915964971,-14.0034096603666
-74.875,39.375,21.8,4.8023803552758,21.8,3.45946628978613,-90.5923693626994,-13.955283515612
-74.625,39.375,15.4,4.748404354074,15.4,3.23474917402449,-90.3842803105961,-13.9065847389186
-123.625,39.625,311,6.01859321449623,311,5.77144112313002,-131.651999618695,-12.0573707992752
-123.375,39.625,491.4,6.38249260741838,491.4,6.21740418572419,-131.448976308913,-12.1216331979169
-123.125,39.625,547.1,6.47250084206322,547.1,6.32274475702677,-131.245776983142,-12.1853368414557
-122.875,39.625,1025,7.02553831463852,1025,6.94215670569947,-131.042403179168,-12.2484812477905
-122.625,39.625,617.4,6.57563356509818,617.4,6.44158429575658,-130.8388564361,-12.3110659390523
-122.375,39.625,169.7,5.59731023014568,169.7,5.19128879378951,-130.635138294353,-12.3730904416081
-122.125,39.625,47.2,4.99179220629478,47.2,4.04655389838575,-130.431250295641,-12.4345542860642
-121.875,39.625,38.5,4.93087032562739,38.5,3.88156379794344,-130.227193982963,-12.4954570072698
-121.625,39.625,86.2,5.22682136484297,86.2,4.56642935767166,-130.022970900592,-12.5557981443208
-121.375,39.625,705,6.69084227741856,705,6.57228254269401,-129.818582594061,-12.6155772405631
-121.125,39.625,1271,7.22329567956231,1271,7.15539630189673,-129.614030610156,-12.6747938435959
-120.875,39.625,1806.5,7.55302437929762,1806.5,7.50466685166126,-129.409316496902,-12.7334475052755
-120.625,39.625,1806.8,7.55318172333067,1806.8,7.50483199079135,-129.204441803548,-12.7915377817182
-120.375,39.625,1496.8,7.3757569055572,1496.8,7.31774347581789,-128.999408080561,-12.8490642333041
-120.125,39.625,2559.3,7.88581820924889,2559.3,7.851388767248,-128.79421687961,-12.9060264246802
-119.875,39.625,1540.2,7.40257346460231,1540.2,7.34613923384741,-128.588869753557,-12.9624239247638
-119.625,39.625,1815.1,7.55752511957251,1815.1,7.50939005903598,-128.383368256442,-13.0182563067457
-119.375,39.625,1483.9,7.36764543906837,1483.9,7.30914542904827,-128.177713943476,-13.0735231480934
-119.125,39.625,1228,7.19142933003638,1228,7.12125245324454,-127.971908371025,-13.1282240305544
-118.875,39.625,1206,7.17472430983638,1206,7.10332206252611,-127.765953096599,-13.1823585401592
-118.625,39.625,1187.2,7.16022459567817,1187.2,7.08774077597854,-127.559849678842,-13.2359262672247
-118.375,39.625,1186.2,7.15944741370076,1186.2,7.08690514461046,-127.353599677519,-13.288926806357
-118.125,39.625,1076.9,7.07063914188362,1076.9,6.99108488656914,-127.147204653505,-13.3413597564547
-117.875,39.625,2163.9,7.72484426873626,2163.9,7.68427806846313,-126.940666168769,-13.3932247207117
-117.625,39.625,1564.5,7.41728005701508,1564.5,7.36169304054108,-126.733985786372,-13.4445213066206
-117.375,39.625,2022.8,7.66049125095374,2022.8,7.61716943200595,-126.527165070442,-13.4952491259751
-117.125,39.625,1808.7,7.55417766103585,1808.7,7.50587723913297,-126.320205586174,-13.5454077948736
-116.875,39.625,2007.8,7.65340002849984,2007.8,7.60976308797428,-126.113108899812,-13.5949969337214
-116.625,39.625,2290.3,7.77917416006075,2290.3,7.74079482819397,-125.905876578636,-13.6440161672342
-116.375,39.625,1866.4,7.58395973881177,1866.4,7.5371103264543,-125.698510190956,-13.6924651244405
-116.125,39.625,1949,7.6251071482389,1949,7.58018941794454,-125.491011306093,-13.7403434386848
-115.875,39.625,2056.5,7.6762418160879,2056.5,7.63361163395179,-125.283381494375,-13.78765074763
-115.625,39.625,2011.5,7.655153874374,2011.5,7.61159508908083,-125.075622327116,-13.8343866932601
-115.375,39.625,1882.3,7.59201306569617,1882.3,7.54554829941,-124.867735376612,-13.8805509218836
-115.125,39.625,1939,7.62021477057445,1939,7.57507169950756,-124.659722216127,-13.9261430841352
-114.875,39.625,2019.3,7.65884112446253,2019.3,7.61544618498292,-124.451584419876,-13.9711628349792
-114.625,39.625,2457.9,7.8469418883332,2457.9,7.8111228655658,-124.243323563022,-14.0156098337118
-114.375,39.625,1914.5,7.6081263046314,1914.5,7.5624214727238,-124.034941221656,-14.0594837439636
-114.125,39.625,2213,7.74630066223144,2213,7.7066129139642,-123.826438972789,-14.1027842337024
-113.875,39.625,1450.3,7.34620373957232,1450.3,7.28639717304643,-123.617818394341,-14.1455109752355
-113.625,39.625,1764.7,7.53085546123005,1764.7,7.48138667354052,-123.409081065126,-14.1876636452123
-113.375,39.625,1387.5,7.30485213741979,1387.5,7.24244020502925,-123.200228564842,-14.2292419246267
-113.125,39.625,1668.5,7.47788700864553,1668.5,7.42565581642009,-122.991262474058,-14.2702454988193
-112.875,39.625,1452.1,7.34736413165714,1452.1,7.28762903742339,-122.782184374204,-14.3106740574804
-112.625,39.625,1404.4,7.31614942659618,1404.4,7.25446069188338,-122.572995847556,-14.3505272946517
-112.375,39.625,1503.2,7.37975691089055,1503.2,7.32198189275887,-122.363698477228,-14.3898049087288
-112.125,39.625,1563.1,7.41643860967609,1563.1,7.36080347382846,-122.154293847155,-14.4285066024636
-111.875,39.625,1611.5,7.44512545797024,1611.5,7.39110692574737,-121.944783542085,-14.4666320829668
-111.625,39.625,1780.8,7.53945249722586,1780.8,7.49041772636681,-121.735169147566,-14.5041810617092
-111.375,39.625,2350.7,7.80412897701593,2350.7,7.76671346420905,-121.525452249934,-14.541153254525
-111.125,39.625,2719.1,7.94417296405713,2719.1,7.91172716349613,-121.3156344363,-14.5775483816134
-110.875,39.625,1883.8,7.59276947631189,1883.8,7.5463406715494,-121.105717294538,-14.6133661675404
-110.625,39.625,1783.5,7.5408870271321,1783.5,7.49192429697234,-120.895702413276,-14.6486063412415
-110.375,39.625,2559.4,7.88585581242261,2559.4,7.85142768759751,-120.68559138188,-14.6832686360237
-110.125,39.625,2314.9,7.78941315736185,2314.9,7.75143230634378,-120.475385790443,-14.7173527895669
-109.875,39.625,2150.2,7.71877438013697,2150.2,7.67795608898437,-120.265087229776,-14.7508585439265
-109.625,39.625,2029.4,7.66359552888051,2029.4,7.62041092593013,-120.054697291391,-14.7837856455353
-109.375,39.625,2029,7.66340766489348,2029,7.62021477057445,-119.844217567493,-14.8161338452049
-109.125,39.625,2111.7,7.70151672957468,2111.7,7.65997293311907,-119.633649650966,-14.8479028981284
-108.875,39.625,2582.6,7.89454175246799,2582.6,7.86041651216594,-119.422995135362,-14.8790925638815
-108.625,39.625,2573.4,7.89110634953737,2573.4,7.85686163979792,-119.212255614888,-14.9097026064246
-108.375,39.625,2448.7,7.8433387042367,2448.7,7.80738803396015,-119.001432684395,-14.9397327941049
-108.125,39.625,2435.1,7.837988362979,2435.1,7.8018413008681,-118.790527939363,-14.9691828996576
-107.875,39.625,2094.2,7.69357279438339,2094.2,7.65169062637419,-118.579542975894,-14.998052700208
-107.625,39.625,1862.2,7.58182157172929,1862.2,7.53486948893764,-118.368479390694,-15.0263419772731
-107.375,39.625,2948.9,8.02253614881183,2948.9,7.99257285662806,-118.157338781068,-15.0540505167633
-107.125,39.625,1994,7.64683139143048,1994,7.60290046220476,-117.9461227449,-15.0811781089836
-106.875,39.625,2122.7,7.70647795209072,2122.7,7.66514406160355,-117.734832880648,-15.1077245486359
-106.625,39.625,2405.1,7.82608393288186,2405.1,7.78949597309689,-117.523470787326,-15.1336896348201
-106.375,39.625,2930.7,8.016548894924,2930.7,7.98640292723065,-117.312038064496,-15.1590731710357
-106.125,39.625,3069.6,8.06136067594429,3069.6,8.03255499740389,-117.100536312255,-15.1838749651832
-105.875,39.625,3781.1,8.26387389759197,3781.1,8.24041149343275,-116.888967131221,-15.2080948295658
-105.625,39.625,3444.9,8.17326522982364,3444.9,8.14754879222284,-116.677332122524,-15.2317325808905
-105.375,39.625,2444.6,7.8417287457086,2444.6,7.80571909416341,-116.46563288779,-15.2547880402699
-105.125,39.625,1747.5,7.52158865282236,1747.5,7.47164762368482,-116.253871029133,-15.277261033223
-104.875,39.625,1721,7.50714107972761,1721,7.45645455517621,-116.042048149141,-15.2991513896771
-104.625,39.625,1766.2,7.53165955679992,1766.2,7.4822315298244,-115.830165850861,-15.3204589439688
-104.375,39.625,1705.8,7.49875898587338,1705.8,7.44763472313887,-115.618225737794,-15.3411835348451
-104.125,39.625,1623.5,7.45211238595692,1623.5,7.39848023104113,-115.406229413875,-15.3613250054648
-103.875,39.625,1607,7.44249272279444,1607,7.38832785957711,-115.194178483465,-15.3808832034
-103.625,39.625,1550.8,7.40901529787843,1550.8,7.3529537893089,-114.98207455134,-15.3998579806366
-103.375,39.625,1564.4,7.41721997710879,1564.4,7.36162952629799,-114.769919222676,-15.4182491935758
-103.125,39.625,1461.2,7.35321003530646,1461.2,7.29383367329011,-114.557714103037,-15.4360567030353
-102.875,39.625,1369.2,7.29247331394551,1369.2,7.22925889990943,-114.345460798366,-15.45328037425
-102.625,39.625,1288.9,7.23626734592217,1288.9,7.16927303141324,-114.133160914968,-15.4699200768734
-102.375,39.625,1185.3,7.15874743311609,1185.3,7.08615247888394,-113.920816059503,-15.4859756849783
-102.125,39.625,1103.3,7.09282306144412,1103.3,7.01508385673466,-113.708427838971,-15.5014470770579
-101.875,39.625,1125.3,7.1109409909554,1125.3,7.03465221217049,-113.495997860697,-15.5163341360265
-101.625,39.625,1070,7.0647590277918,1070,6.98471632011827,-113.283527732326,-15.5306367492209
-101.375,39.625,994.6,6.99814427870982,994.6,6.91234473131594,-113.071019061806,-15.5443548084006
-101.125,39.625,984.2,6.98859766682624,984.2,6.90193839366057,-112.858473457375,-15.557488209749
-100.875,39.625,920.3,6.92785198068126,920.3,6.83550711477451,-112.645892527551,-15.5700368538742
-100.625,39.625,859.5,6.86641231544775,859.5,6.76791833379434,-112.433277881121,-15.5820006458098
-100.375,39.625,791.5,6.79290543730319,791.5,6.68648497204961,-112.220631127126,-15.5933794950151
-100.125,39.625,769.8,6.76826330016354,769.8,6.6590374765485,-112.007953874849,-15.6041733153764
-99.875,39.625,666.1,6.64131270952277,666.1,6.51634099409663,-111.795247733805,-15.6143820252076
-99.625,39.625,633.8,6.59823651192118,633.8,6.46738811886471,-111.582514313729,-15.6240055472503
-99.375,39.625,595.2,6.54419957395118,595.2,6.4055589819142,-111.369755224559,-15.633043808675
-99.125,39.625,553.9,6.48295443456723,553.9,6.33487693081314,-111.156972076429,-15.6414967410811
-98.875,39.625,524.9,6.43759163693504,524.9,6.2820798135372,-110.944166479657,-15.6493642804981
-98.625,39.625,520,6.42971947803914,520,6.27287700654617,-110.731340044728,-15.6566463673853
-98.375,39.625,466.8,6.34000650781653,466.8,6.16709711575114,-110.518494382286,-15.6633429466328
-98.125,39.625,471.2,6.34773941102537,471.2,6.17628298410052,-110.30563110312,-15.6694539675618
-97.875,39.625,424.2,6.26187329088931,424.2,6.07350525744419,-110.092751818153,-15.6749793839247
-97.625,39.625,433.1,6.27870902382872,433.1,6.09379547820544,-109.879858138429,-15.679919153906
-97.375,39.625,422.4,6.25843357796222,422.4,6.06935108576505,-109.6669516751,-15.684273240122
-97.125,39.625,411.9,6.23812929346354,411.9,6.04476831913029,-109.454034039416,-15.6880416096216
-96.875,39.625,410.8,6.23597812415838,410.8,6.0421576614235,-109.241106842711,-15.6912242338863
-96.625,39.625,367.3,6.14697144970638,367.3,5.93304062697027,-109.02817169639,-15.6938210888304
-96.375,39.625,417.2,6.2484296468977,417.2,6.05725228764599,-108.815230211922,-15.6958321548011
-96.125,39.625,386.9,6.18805876318866,386.9,5.98368435978902,-108.602284000819,-15.697257416579
-95.875,39.625,386.6,6.18744243034942,386.6,5.9829282160857,-108.389334674633,-15.6980968633779
-95.625,39.625,330.6,6.06517958493026,330.6,5.83070876822859,-108.176383844937,-15.6983504888449
-95.375,39.625,329.3,6.06215597523051,329.3,5.82688467179018,-107.963433123317,-15.6980182910606
-95.125,39.625,288.2,5.96152067073491,288.2,5.69776440233064,-107.750484121356,-15.6971002725392
-94.875,39.625,303.6,6.00042428847945,303.6,5.74811828847625,-107.537538450627,-15.6955964402279
-94.625,39.625,291.6,5.97024091065636,291.6,5.7091016361338,-107.324597722675,-15.6935068055077
-94.375,39.625,283.7,5.94986099725291,283.7,5.68255883820457,-107.111663549009,-15.6908313841926
-94.125,39.625,289.8,5.96563378707346,289.8,5.7031155856685,-106.898737541088,-15.6875701965299
-93.875,39.625,265.5,5.90126627918983,265.5,5.61858762859297,-106.68582131031,-15.6837232671999
-93.625,39.625,249.2,5.85564482396545,249.2,5.55759996447812,-106.472916467998,-15.6792906253155
-93.375,39.625,242.9,5.83743885946887,242.9,5.53299415367592,-106.260024625389,-15.6742723044226
-93.125,39.625,212.6,5.74492441798738,212.6,5.40537643884144,-106.047147393622,-15.6686683424991
-92.875,39.625,245.6,5.8452820369299,245.6,5.54361372250338,-105.834286383725,-15.6624787819551
-92.625,39.625,216,5.75574221358691,216,5.42053499927229,-105.621443206604,-15.6557036696324
-92.375,39.625,232.9,5.80784214458098,232.9,5.49264983600813,-105.408619473029,-15.6483430568043
-92.125,39.625,231.6,5.80392942326114,231.6,5.48728346606066,-105.195816793623,-15.6403969991749
-91.875,39.625,225.3,5.78474783347931,225.3,5.46086129573332,-104.983036778851,-15.6318655568789
-91.625,39.625,224,5.78074351579233,224,5.4553211153577,-104.770281039005,-15.6227487944814
-91.375,39.625,152.8,5.5325986622727,152.8,5.09252245356844,-104.557551184194,-15.6130467809767
-91.125,39.625,140.2,5.48147190964588,140.2,5.01196773933003,-104.344848824331,-15.6027595897886
-90.875,39.625,252.9,5.86618473068122,252.9,5.57177373173584,-104.13217556912,-15.5918872987692
-90.625,39.625,182.4,5.64332450561909,182.4,5.25957653823161,-103.919533028046,-15.5804299901985
-90.375,39.625,176.6,5.62257241923066,176.6,5.22896728841324,-103.706922810361,-15.5683877507842
-90.125,39.625,213.2,5.74684196411665,213.2,5.40806823050716,-103.494346525073,-15.5557606716604
-89.875,39.625,191.8,5.67606863608869,191.8,5.30727710791951,-103.281805780933,-15.5425488483872
-89.625,39.625,180.6,5.63693016766836,180.6,5.2501769912201,-103.069302186421,-15.52875238095
-89.375,39.625,181.8,5.64119759946458,181.8,5.25645316244934,-102.85683734974,-15.5143713737588
-89.125,39.625,186.1,5.65634140005607,186.1,5.2786247332023,-102.644412878795,-15.4994059356472
-88.875,39.625,222.3,5.77548278882139,222.3,5.44802963977636,-102.432030381189,-15.4838561798718
-88.625,39.625,205.6,5.72227705729237,205.6,5.37342483903484,-102.219691464206,-15.4677222241113
-88.375,39.625,193.4,5.68153686570888,193.4,5.31517448361446,-102.0073977348,-15.4510041904653
-88.125,39.625,197.8,5.69642212024991,197.8,5.33657607866513,-101.795150799584,-15.4337022054538
-87.875,39.625,206.8,5.7261960694931,206.8,5.37897526956549,-101.582952264815,-15.4158164000161
-87.625,39.625,211.8,5.74236195662368,211.8,5.40177607491627,-101.370803736387,-15.3973469095098
-87.375,39.625,160,5.56068163101553,160,5.13579843705026,-101.158706819811,-15.3782938737096
-87.125,39.625,195.2,5.68765309272632,195.2,5.32398511329661,-100.946663120212,-15.3586574368065
-86.875,39.625,239.8,5.82835720923783,239.8,5.52066059769148,-100.734674242309,-15.3384377474067
-86.625,39.625,243.4,5.83889594846338,243.4,5.53496926788704,-100.522741790407,-15.3176349585301
-86.375,39.625,221.3,5.77237526612181,221.3,5.44371556923739,-100.310867368386,-15.2962492276097
-86.125,39.625,238.9,5.82570507861301,238.9,5.51705120937355,-100.099052579683,-15.27428071649
-85.875,39.625,245.1,5.84383423010396,245.1,5.54165562514777,-99.8872990272866,-15.251729591426
-85.625,39.625,271.5,5.91754886415781,271.5,5.64013244757975,-99.6756083137216,-15.2285960230817
-85.375,39.625,315.1,6.02851945505899,315.1,5.78413282730986,-99.4639820410364,-15.2048801865292
-85.125,39.625,252.7,5.86561783724201,252.7,5.57101269669149,-99.2524218107921,-15.1805822612468
-84.875,39.625,323.8,6.0492616458342,323.8,5.81054201122774,-99.0409292240502,-15.1557024311182
-84.625,39.625,305.9,6.00610682384485,305.9,5.75542570780804,-98.8295058813599,-15.1302408844309
-84.375,39.625,218.5,5.76362247501222,218.5,5.43153621033426,-98.6181533827467,-15.1041978138747
-84.125,39.625,284.2,5.95116325033446,284.2,5.68425980816734,-98.4068733276999,-15.0775734165403
-83.875,39.625,297.6,5.98544647478242,297.6,5.72880023763149,-98.1956673151603,-15.0503678939177
-83.625,39.625,321.5,6.04381977744191,321.5,5.80362780962592,-97.9845369435087,-15.022581451895
-83.375,39.625,289.2,5.96409335031185,289.2,5.70111224610032,-97.7734838105533,-14.9942143007564
-83.125,39.625,234.7,5.81323460821728,234.7,5.50003297044863,-97.5625095135177,-14.9652666551811
-82.875,39.625,271.8,5.91835607528734,271.8,5.64119759946458,-97.3516156490289,-14.9357387342411
-82.625,39.625,307.3,6.00955001465437,307.3,5.75984769858915,-97.1408038131054,-14.9056307614001
-82.375,39.625,285.4,5.95428175598027,285.4,5.68833037009728,-96.9300756011448,-14.8749429645114
-82.125,39.625,280.9,5.94253687348456,280.9,5.67297956550116,-96.7194326079116,-14.8436755758165
-81.875,39.625,312,6.02102334934953,312,5.77455154554441,-96.5088764275257,-14.811828831943
-81.625,39.625,258.1,5.88081227700439,258.1,5.59136004524191,-96.29840865345,-14.7794029739031
-81.375,39.625,270.4,5.91458350277202,270.4,5.63621715516043,-96.0880308784781,-14.7463982470917
-81.125,39.625,260.3,5.88693701775405,260.3,5.5995324532824,-95.8777446947227,-14.7128149012843
-80.875,39.625,183.6,5.64756479465797,183.6,5.26579417484248,-95.6675516936033,-14.6786531906355
-80.625,39.625,392.6,6.19969748568644,392.6,5.99794351320569,-95.4574534658342,-14.6439133736769
-80.375,39.625,428.8,6.27061028853748,428.8,6.08404372840107,-95.2474516014125,-14.6085957133151
-80.125,39.625,345.4,6.09897275482327,345.4,5.87324391572055,-95.037547689606,-14.5727004768296
-79.875,39.625,439.2,6.2900865595981,439.2,6.10746822286429,-94.8277433189412,-14.5362279358712
-79.625,39.625,556.1,6.48631321635083,556.1,6.33877074104261,-94.6180400771913,-14.4991783664594
-79.375,39.625,605,6.55819780281227,605,6.42162226780652,-94.4084395513641,-14.4615520489808
-79.125,39.625,787.9,6.78885912403828,787.9,6.68198327631424,-94.1989433276902,-14.4233492681866
-78.875,39.625,773.2,6.77216462467579,773.2,6.6633880912163,-93.9895529916108,-14.3845703131907
-78.625,39.625,599.2,6.54993682434133,599.2,6.41214662102101,-93.7802701277657,-14.3452154774673
-78.375,39.625,173.9,5.61276307626903,173.9,5.21439213161028,-93.5710963199814,-14.3052850588489
-78.125,39.625,244.3,5.84151337034448,244.3,5.53851467242807,-93.362033151259,-14.264779359524
-77.875,39.625,132.6,5.44932024008456,132.6,4.9600435079802,-93.1530822037626,-14.2236986860345
-77.625,39.625,197.8,5.69642212024991,197.8,5.33657607866513,-92.9442450588065,-14.1820433492739
-77.375,39.625,128.4,5.43109847778186,128.4,4.93014804318357,-92.7355232968443,-14.1398136644846
-77.125,39.625,147.1,5.50979311299456,147.1,5.05688254526158,-92.526918497456,-14.0970099512555
-76.875,39.625,232.2,5.80573719717919,232.2,5.48976383111899,-92.3184322393367,-14.0536325335197
-76.625,39.625,144.8,5.50044155063817,144.8,5.04213396115563,-92.1100661002842,-14.0096817395521
-76.375,39.625,113.3,5.3626996254773,113.3,4.8146204101703,-91.9018216571873,-13.9651579019669
-76.125,39.625,66.4,5.11439452838711,66.4,4.33598269617247,-91.6937004860141,-13.9200613577148
-75.875,39.625,21.3,4.79826681595,21.3,3.44361809754611,-91.4857041617992,-13.8743924480808
-75.625,39.625,4.7,4.65109911787649,4.7,2.68784749378469,-91.277834258633,-13.8281515186816
-75.375,39.625,16.4,4.75703253529734,16.4,3.27336401015227,-91.0700923496489,-13.7813389194626
-75.125,39.625,39.3,4.93662988078576,39.3,3.89792408104864,-90.8624800070114,-13.7339550046958
-74.875,39.625,30.4,4.87060664949255,30.4,3.6988297849671,-90.654998801905,-13.6860001329768
-74.625,39.625,0,4.60517018598809,0,2.30258509299405,-90.4476503045212,-13.6374746672219
-74.375,39.625,21.5,4.7999142627806,21.5,3.44998754583159,-90.2404360840477,-13.5883789746658
-123.875,39.875,361.6,6.13469871519389,361.6,5.91781800693968,-131.770324176117,-11.7293041225862
-123.625,39.875,727.7,6.71865076989135,727.7,6.60353723789026,-131.568202921648,-11.7938932704458
-123.375,39.875,1146.5,7.12809490296361,1146.5,7.05315348167149,-131.365904748897,-11.8579261434974
-123.125,39.875,586,6.53087762772588,586,6.39024066706535,-131.163431188832,-11.9214022571481
-122.875,39.875,1099,7.08924315502751,1099,7.01121398735037,-130.960783773748,-11.9843211310186
-122.625,39.875,515.7,6.42275983191716,515.7,6.2647307078254,-130.757964037255,-12.0466822889469
-122.375,39.875,165.3,5.58086126114369,165.3,5.16649879192719,-130.554973514266,-12.1084852589914
-122.125,39.875,77.1,5.17671454478879,77.1,4.46705688385846,-130.351813740989,-12.1697295734351
-121.875,39.875,115,5.37063802812766,115,4.8283137373023,-130.148486254912,-12.2304147687886
-121.625,39.875,727.6,6.71852994587139,727.6,6.60340167224238,-129.944992594792,-12.2905403857941
-121.375,39.875,551,6.47850964220857,551,6.3297209055227,-129.741334300643,-12.3501059694282
-121.125,39.875,1829.8,7.56517164958628,1829.8,7.51741214904306,-129.537512913725,-12.4091110689062
-120.875,39.875,1440.5,7.33986231803672,1440.5,7.27966360356146,-129.333529976533,-12.4675552376849
-120.625,39.875,1753.6,7.52488497311817,1753.6,7.47511245348378,-129.129387032785,-12.5254380334661
-120.375,39.875,1884.7,7.59322304819821,1884.7,7.54681579363832,-128.925085627409,-12.5827590182001
-120.125,39.875,1842.8,7.57188551047159,1842.8,7.52445328737868,-128.720627306533,-12.6395177580888
-119.875,39.875,1581.3,7.42732258268488,1581.3,7.37230657121614,-128.51601361747,-12.6957138235892
